367	2515
368	2484
369	2461
370	2434
371	2414
372	2381
373	2344
374	2327
375	2295
376	2265
377	2231
378	2215
379	2199
380	2178
381	2159
382	2145
383	2125
384	2101
385	2085
386	2060
387	2044
388	2018
389	1996
390	1983
391	1962
392	1940
393	1928
394	1906
395	1886
396	1874
397	1848
398	1834
399	1818
400	1797
401	1778
402	1761
403	1743
404	1719
405	1697
406	1685
407	1670
408	1655
409	1645
410	1622
411	1604
412	1591
413	1577
414	1559
415	1543
416	1524
417	1514
418	1504
419	1486
420	1467
421	1455
422	1439
423	1424
424	1413
425	1405
426	1393
427	1374
428	1360
429	1345
430	1324
431	1311
432	1294
433	1284
434	1271
435	1253
436	1240
437	1231
438	1218
439	1214
440	1205
441	1196
442	1183
443	1175
444	1162
445	1154
446	1141
447	1128
448	1115
449	1105
450	1098
451	1088
452	1081
453	1072
454	1063
455	1051
456	1041
457	1029
458	1014
459	1007
460	998
461	990
462	987
463	974
464	962
465	954
466	945
467	935
468	930
469	923
470	914
471	907
472	903
473	892
474	882
475	876
476	865
477	861
478	855
479	847
480	838
481	832
482	826
483	817
484	806
485	799
486	789
487	783
488	778
489	765
490	752
491	741
492	736
493	733
494	725
495	716
496	710
497	706
498	696
499	690
500	684
501	679
502	671
503	663
504	653
505	647
506	641
507	638
508	633
509	625
510	620
511	617
512	608
513	603
514	594
515	592
516	591
517	586
518	582
519	579
520	573
521	567
522	560
523	558
524	551
525	543
526	540
527	538
528	534
529	528
530	525
531	520
532	516
533	511
534	509
535	505
536	499
537	493
538	487
539	482
540	477
541	474
542	470
543	464
544	462
545	454
546	449
547	445
548	444
549	442
550	439
551	436
552	430
553	422
554	420
555	415
556	411
557	399
558	393
559	387
560	382
561	379
562	376
563	370
564	367
565	364
566	364
567	361
568	358
569	354
570	351
571	346
572	342
573	342
574	341
575	339
576	338
577	333
578	331
579	327
580	325
581	324
582	315
583	310
584	306
585	303
586	297
587	294
588	290
589	286
590	284
591	282
592	280
593	275
594	274
595	270
596	267
597	266
598	262
599	259
600	258
601	252
602	250
603	242
604	239
605	236
606	234
607	232
608	229
609	226
610	224
611	221
612	216
613	210
614	208
615	207
616	206
617	203
618	200
619	199
620	197
621	194
622	191
623	189
624	189
625	186
626	184
627	182
628	182
629	178
630	175
631	174
632	170
633	170
634	169
635	168
636	167
637	163
638	159
639	157
640	156
641	155
642	154
643	153
644	152
645	150
646	150
647	145
648	141
649	139
650	138
651	135
652	134
653	132
654	131
655	130
656	129
657	128
658	127
659	127
660	127
661	125
662	125
663	124
664	124
665	124
666	123
667	123
668	123
669	121
670	120
671	119
672	118
673	117
674	115
675	115
676	114
677	114
678	113
679	113
680	113
681	112
682	110
683	109
684	107
685	107
686	104
687	104
688	103
689	102
690	101
691	101
692	101
693	99
694	96
695	96
696	96
697	96
698	96
699	95
700	95
701	94
702	93
703	93
704	92
705	91
706	91
707	91
708	91
709	90
710	89
711	87
712	87
713	87
714	86
715	84
716	84
717	84
718	84
719	83
720	83
721	83
722	82
723	80
724	79
725	78
726	75
727	75
728	75
729	73
730	73
731	72
732	72
733	71
734	70
735	70
736	69
737	69
738	69
739	69
740	67
741	66
742	66
743	63
744	62
745	62
746	61
747	61
748	60
749	60
750	58
751	58
752	58
753	57
754	57
755	57
756	57
757	57
758	57
759	56
760	54
761	54
762	53
763	52
764	51
765	48
766	48
767	47
768	47
769	46
770	45
771	45
772	44
773	44
774	44
775	44
776	43
777	43
778	43
779	42
780	42
781	42
782	39
783	37
784	37
785	37
786	37
787	37
788	37
789	37
790	37
791	37
792	37
793	37
794	36
795	36
796	34
797	34
798	34
799	32
800	31
801	31
802	31
803	31
804	31
805	31
806	30
807	30
808	30
809	30
810	30
811	29
812	28
813	28
814	27
815	27
816	27
817	27
818	27
819	27
820	27
821	26
822	26
823	26
824	26
825	25
826	24
827	23
828	23
829	23
830	23
831	23
832	23
833	23
834	22
835	22
836	22
837	22
838	22
839	22
840	22
841	22
842	22
843	22
844	22
845	22
846	22
847	22
848	22
849	22
850	22
851	22
852	21
853	21
854	21
855	21
856	21
857	21
858	21
859	21
860	21
861	21
862	21
863	21
864	21
865	21
866	21
867	21
868	21
869	21
870	21
871	21
872	20
873	20
874	19
875	19
876	19
877	19
878	18
879	18
880	18
881	18
882	18
883	18
884	18
885	18
886	17
887	17
888	17
889	17
890	17
891	17
892	17
893	17
894	17
895	16
896	16
897	16
898	15
899	15
900	15
901	15
902	15
903	15
904	14
905	14
906	14
907	13
908	13
909	13
910	12
911	12
912	12
913	11
914	11
915	11
916	11
917	11
918	11
919	11
920	10
921	10
922	10
923	10
924	10
925	10
926	10
927	10
928	10
929	10
930	10
931	10
932	10
933	10
934	10
935	10
936	10
937	10
938	10
939	10
940	10
941	10
942	10
943	10
944	9
945	9
946	8
947	8
948	8
949	8
950	8
951	8
952	8
953	8
954	7
955	7
956	7
957	7
958	7
959	7
960	7
961	7
962	7
963	6
964	6
965	6
966	5
967	5
968	5
969	4
970	4
971	4
972	4
973	4
974	4
975	4
976	4
977	3
978	3
979	3
980	3
981	3
982	3
983	3
984	3
985	3
986	3
987	3
988	3
989	3
990	3
991	3
992	3
993	3
994	3
995	3
996	3
997	3
998	3
999	3
1000	3
1001	3
1002	3
1003	3
1004	3
1005	3
1006	3
1007	3
1008	3
1009	3
1010	3
1011	3
1012	3
1013	3
1014	3
1015	3
1016	3
1017	3
1018	3
1019	3
1020	3
1021	3
1022	3
1023	3
1024	3
1025	3
1026	3
1027	3
1028	3
1029	3
1030	2
1031	2
1032	2
1033	2
1034	2
1035	2
1036	2
1037	2
1038	2
1039	2
1040	2
1041	2
1042	2
1043	2
1044	2
1045	2
1046	2
1047	2
1048	2
1049	2
1050	2
1051	2
1052	2
1053	2
1054	2
1055	2
1056	2
1057	2
1058	2
1059	2
1060	2
1061	2
1062	2
1063	2
1064	2
1065	2
1066	2
1067	2
1068	2
1069	2
1070	2
1071	2
1072	2
1073	2
1074	2
1075	2
1076	2
1077	2
1078	2
1079	2
1080	2
1081	2
1082	2
1083	2
1084	2
1085	2
1086	2
1087	2
1088	2
1089	2
1090	2
1091	2
1092	2
1093	2
1094	2
1095	2
1096	2
1097	2
1098	2
1099	2
1100	2
1101	2
1102	2
1103	2
1104	2
1105	2
1106	2
1107	2
1108	2
1109	2
1110	2
1111	2
1112	2
1113	2
1114	2
1115	2
1116	2
1117	2
1118	2
1119	2
1120	2
1121	2
1122	2
1123	2
1124	2
1125	2
1126	2
1127	2
1128	2
1129	2
1130	2
1131	2
1132	2
1133	2
1134	2
1135	2
1136	2
1137	2
1138	2
1139	2
1140	2
1141	2
1142	2
1143	1
1144	1
1145	1
1146	1
1147	1
1148	1
1149	1
1150	0
